name,style,ABV,IBU,rating,raters,brewery_URL,rank
Keyboard Rambo,IPA - American,7.2,,3.81,305.0,https://untappd.com/WerkForceBrewingCompany,17
Hadoken,IPA - American,7.1,,3.87,303.0,https://untappd.com/WerkForceBrewingCompany,18
Supergalactic,IPA - American,6.9,25.0,3.88,269.0,https://untappd.com/WerkForceBrewingCompany,19
Frolf,Pale Ale - American,6.4,35.0,3.66,281.0,https://untappd.com/WerkForceBrewingCompany,20
Can Your Bagpipes Do This?,Scotch Ale / Wee Heavy,8.0,25.0,3.97,278.0,https://untappd.com/WerkForceBrewingCompany,21
Mr. Mainway,Stout - Oatmeal,5.7,,3.73,237.0,https://untappd.com/WerkForceBrewingCompany,22
Lovable Stuffed Animals,Sour - Ale,6.8,,3.97,244.0,https://untappd.com/WerkForceBrewingCompany,23
Big Fighting Birds,Saison / Farmhouse Ale,7.1,,3.69,234.0,https://untappd.com/WerkForceBrewingCompany,24
Internet Sniper,Sour - Berliner Weisse,3.7,,3.84,207.0,https://untappd.com/WerkForceBrewingCompany,25
Rocket Queen,IPA - American,6.4,61.0,3.82,241.0,https://untappd.com/WillCountyBrewingCo,1
Mr. Mustachio,Porter - Baltic,8.0,40.0,3.95,207.0,https://untappd.com/WillCountyBrewingCo,2
Peach Meat,Witbier,5.3,19.0,3.74,178.0,https://untappd.com/WillCountyBrewingCo,3
Visanthe,Brown Ale - American,5.6,22.0,3.93,178.0,https://untappd.com/WillCountyBrewingCo,4
Intramural Superstar,Pilsner - Czech,4.3,34.0,3.66,170.0,https://untappd.com/WillCountyBrewingCo,5
Brennus,Red Ale - Irish,5.9,48.0,3.82,143.0,https://untappd.com/WillCountyBrewingCo,6
"Chopper, Two Hopper",Pale Ale - American,4.9,45.0,3.46,76.0,https://untappd.com/WillCountyBrewingCo,7
Zero Anniversary,Stout - Imperial / Double,10.0,43.0,4.29,56.0,https://untappd.com/WillCountyBrewingCo,8
Bolas Al Muro (WCBC Pilot Batch Series),Stout - Milk / Sweet,8.0,49.0,4.09,20.0,https://untappd.com/WillCountyBrewingCo,9
Jinglebeard,Stout - Other,9.1,46.0,4.63,12.0,https://untappd.com/WillCountyBrewingCo,10
Dark-Haired Lass (WCBC Pilot Batch Series),Stout - Irish Dry,4.0,35.0,3.75,14.0,https://untappd.com/WillCountyBrewingCo,11
Post Hop Ergo Propter Hop (Pilot Batch Series),IPA - American,5.9,76.0,4.18,10.0,https://untappd.com/WillCountyBrewingCo,12
Red-Haired Lass (WCBC Pilot Batch Series),Red Ale - Irish,4.8,30.0,4.07,11.0,https://untappd.com/WillCountyBrewingCo,13
Peach Meat W/ Mango,Witbier,4.7,,3.96,11.0,https://untappd.com/WillCountyBrewingCo,14
Irish Boy (Pilot Batch Series),Red Ale - Irish,4.6,20.0,,9.0,https://untappd.com/WillCountyBrewingCo,15
Cookie Crisp Milk Stout,Stout - Milk / Sweet,5.5,,,6.0,https://untappd.com/WillCountyBrewingCo,16
The Unicorn (WCBC Pilot Batch Series),Pale Ale - American,4.7,60.0,,8.0,https://untappd.com/WillCountyBrewingCo,17
Peach Meat W/ Passionfruit,Witbier,4.7,,,6.0,https://untappd.com/WillCountyBrewingCo,18
Señor Pineapple,Pale Ale - American,5.2,,,5.0,https://untappd.com/WillCountyBrewingCo,19
Tripel Lindy,Belgian Tripel,8.7,,,3.0,https://untappd.com/WillCountyBrewingCo,20
Cool As A Cucumber,Saison / Farmhouse Ale,4.7,,,3.0,https://untappd.com/WillCountyBrewingCo,21
Big Hoppy,Hefeweizen,6.8,,,2.0,https://untappd.com/WillCountyBrewingCo,22
Double Talkin' Jive,IPA - Imperial / Double,9.0,100.0,,1.0,https://untappd.com/WillCountyBrewingCo,23
"Beer, Ready-to-Drink, Individual (BRD)",Lager - American Light,4.2,13.0,,2.0,https://untappd.com/WillCountyBrewingCo,24
Lime In Deez Coconuts,Saison / Farmhouse Ale,4.7,26.0,,0.0,https://untappd.com/WillCountyBrewingCo,25
Citra-Tasm,Pale Ale - American,6.25,67.0,3.78,773.0,https://untappd.com/ZumBierBrewer,1
Maui Trickster,Stout - Milk / Sweet,7.0,64.0,3.95,595.0,https://untappd.com/ZumBierBrewer,2
Lauren,Porter - Other,9.5,40.0,4.19,420.0,https://untappd.com/ZumBierBrewer,3
Super Chong,IPA - Imperial / Double,9.25,76.0,3.81,500.0,https://untappd.com/ZumBierBrewer,4
Liberty Call IPA,IPA - American,6.9,89.0,3.87,348.0,https://untappd.com/ZumBierBrewer,5
Hoppy Time,IPA - American,10.0,,3.96,324.0,https://untappd.com/ZumBierBrewer,6
Whiskey Junction,Strong Ale - American,8.75,,4.06,321.0,https://untappd.com/ZumBierBrewer,7
Unda Cova Brudda,IPA - Imperial / Double Black,9.75,,3.9,325.0,https://untappd.com/ZumBierBrewer,8
Evil Squirrel,Brown Ale - American,5.76,23.0,3.73,323.0,https://untappd.com/ZumBierBrewer,9
SRMX2,Red Ale - Irish,7.5,,3.72,295.0,https://untappd.com/ZumBierBrewer,10
June-IPA Juice,IPA - American,7.6,89.0,3.88,236.0,https://untappd.com/ZumBierBrewer,11
Pigs Fly,Barleywine - American,12.0,,4.07,239.0,https://untappd.com/ZumBierBrewer,12
Zest-icle,Pale Wheat Ale - American,6.8,,3.75,240.0,https://untappd.com/ZumBierBrewer,13
The Comrade,Stout - Russian Imperial,10.0,10.0,3.97,218.0,https://untappd.com/ZumBierBrewer,14
Hootch #5,Pale Ale - American,7.82,44.0,3.7,242.0,https://untappd.com/ZumBierBrewer,15
Orange Dreams (Are Made of This),IPA - American,7.0,,3.78,184.0,https://untappd.com/ZumBierBrewer,16
Talea Düsseldorf AltBier,Altbier,,,3.64,163.0,https://untappd.com/ZumBierBrewer,17
Maui Trickster Rum Barrel Aged,Stout - Milk / Sweet,6.1,,4.14,149.0,https://untappd.com/ZumBierBrewer,18
Kolsch Diddy,Kölsch,4.8,18.0,3.55,171.0,https://untappd.com/ZumBierBrewer,19
Baron Von Ricchio,Dunkelweizen,6.5,,3.61,152.0,https://untappd.com/ZumBierBrewer,20
Wit Out A Trace,Witbier,4.8,,3.54,150.0,https://untappd.com/ZumBierBrewer,21
Bloomin' Apple Ale,Fruit Beer,4.7,1.0,3.68,139.0,https://untappd.com/ZumBierBrewer,22
Brothers Dubbel,Belgian Dubbel,6.5,45.0,3.68,150.0,https://untappd.com/ZumBierBrewer,23
Gingerbread Red,Red Ale - Irish,6.5,,3.57,121.0,https://untappd.com/ZumBierBrewer,24
Hanseatic,Belgian Strong Dark Ale,9.25,,3.94,105.0,https://untappd.com/ZumBierBrewer,25
NE IPA,IPA - New England,6.6,,,9.0,https://untappd.com/w/25-west-brewing-co/391402,1
Bloomingdale Blonde,Blonde Ale,,,,7.0,https://untappd.com/w/25-west-brewing-co/391402,2
The Noble Raven Ale,Belgian Strong Golden Ale,6.2,,3.51,1182.0,https://untappd.com/w/band-of-bohemia/201836,1
Guava Pink Peppercorn,Saison / Farmhouse Ale,6.2,,3.46,401.0,https://untappd.com/w/band-of-bohemia/201836,2
Indian Pale Ale,IPA - Session / India Session Ale,6.7,,3.53,376.0,https://untappd.com/w/band-of-bohemia/201836,3
Pear Fenugreek,Altbier,7.9,37.0,3.67,305.0,https://untappd.com/w/band-of-bohemia/201836,4
